Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1045140,-,-,-,35.21,-80.86,-5,217,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DNI,Clearsky DHI,Clearsky GHI,GHI,Solar Zenith Angle,Cloud Type,Fill Flag,Wind Direction,Precipitable Water,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,2,5,2,0,0,0,-3,0.11900000000000001,0.8,77.05,0,980,0,0,0,0,153.31,4,0,267.8,0.47900000000000004,0.0000,0.0000
2006,2,5,2,30,0,0,-3,0.11900000000000001,0.8,77.05,0,980,0,0,0,0,148.32,4,0,267.8,0.484,0.0000,0.0000
2006,2,5,3,0,0,0,-3,0.11900000000000001,0.8,75.06,0,980,0,0,0,0,142.81,4,0,266.8,0.489,0.0000,0.0000
2006,2,5,3,30,0,0,-3,0.11900000000000001,0.8,75.07000000000001,0,980,0,0,0,0,137,4,0,266.8,0.495,0.0000,0.0000
2006,2,5,4,0,0,0,-4,0.11900000000000001,0.8,79.42,-1,980,0,0,0,0,131.02,4,0,265.90000000000003,0.501,0.0000,0.0000
2006,2,5,4,30,0,0,-4,0.11900000000000001,0.8,79.44,-1,980,0,0,0,0,124.93,4,0,265.90000000000003,0.503,0.0000,0.0000
2006,2,5,5,0,0,0,-4,0.11900000000000001,0.8,78.65,-1,980,0,0,0,0,118.81,4,0,262,0.506,0.0000,0.0000
2006,2,5,5,30,0,0,-4,0.11900000000000001,0.8,78.67,-1,980,0,0,0,0,112.69,4,0,262,0.509,0.0000,0.0000
2006,2,5,6,0,0,0,-4,0.11900000000000001,0.8,77.78,-1,980,0,0,0,0,106.59,0,0,259.2,0.512,0.0000,0.0000
2006,2,5,6,30,0,0,-4,0.11900000000000001,0.8,77.81,-1,980,0,0,0,0,100.55,0,0,259.2,0.512,0.0000,0.0000
2006,2,5,7,0,0,0,-4,0.11900000000000001,0.8,78.73,-1,980,0,0,0,0,94.61,0,0,259,0.512,0.0000,0.0000
2006,2,5,7,30,12,134,-4,0.11900000000000001,1,73.22,0,980,134,12,15,15,88.79,0,0,259,0.512,0.0000,0.0000
2006,2,5,8,0,37,459,-3,0.11900000000000001,1.2000000000000002,74.89,0,980,459,37,91,91,83.13,0,0,260.6,0.512,0.0000,0.0000
2006,2,5,8,30,53,633,-3,0.11900000000000001,1.3,69.69,1,980,633,53,188,188,77.69,0,0,260.6,0.514,9.0114,6.8911
2006,2,5,9,0,64,747,-4,0.11900000000000001,1.5,60.38,2,980,747,64,288,288,72.51,0,0,270.40000000000003,0.517,14.4077,11.1183
2006,2,5,9,30,72,817,-4,0.11900000000000001,1.5,56.25,3,980,817,72,382,382,67.66,0,0,270.40000000000003,0.52,19.9549,15.4941
2006,2,5,10,0,75,877,-5,0.11900000000000001,1.5,51.85,4,980,877,75,470,470,63.230000000000004,0,0,274,0.524,25.3867,19.7873
2006,2,5,10,30,79,910,-5,0.11900000000000001,1.5,51.85,4,980,910,79,544,544,59.31,1,0,274,0.524,30.1110,23.5266
2006,2,5,11,0,81,937,-4,0.11900000000000001,1.5,49.13,5,980,937,81,605,605,56.02,1,0,272.3,0.525,34.0715,26.6626
2006,2,5,11,30,84,953,-4,0.11900000000000001,1.5,49.120000000000005,5,980,953,84,651,651,53.480000000000004,0,0,272.3,0.521,37.0909,29.0540
2006,2,5,12,0,83,967,-4,0.11900000000000001,1.5,46.660000000000004,6,980,967,83,682,682,51.79,0,0,268.1,0.518,39.1304,30.6690
2006,2,5,12,30,84,972,-4,0.11900000000000001,1.5,46.65,6,980,972,84,695,695,51.050000000000004,0,0,268.1,0.513,39.9921,31.3516
2006,2,5,13,0,83,973,-4,0.11900000000000001,1.5,47.26,6,980,973,83,692,692,51.29,0,0,264.40000000000003,0.509,39.7825,31.1850
2006,2,5,13,30,82,967,-4,0.11900000000000001,1.5,47.25,6,980,967,82,671,671,52.5,0,0,264.40000000000003,0.503,38.3887,30.0807
2006,2,5,14,0,79,960,-4,0.11900000000000001,1.5,44.410000000000004,7,980,960,79,634,634,54.63,0,0,262.8,0.498,35.9388,28.1396
2006,2,5,14,30,76,941,-4,0.11900000000000001,1.4000000000000001,44.42,7,980,941,76,581,581,57.550000000000004,0,0,262.8,0.494,32.4687,25.3911
2006,2,5,15,0,71,918,-4,0.11900000000000001,1.4000000000000001,44.93,7,980,918,71,514,514,61.17,0,0,262,0.491,28.1381,21.9618
2006,2,5,15,30,66,880,-4,0.11900000000000001,1.2000000000000002,48.13,6,980,880,66,434,434,65.35,0,0,262,0.495,23.0886,17.9662
2006,2,5,16,0,60,827,-3,0.11900000000000001,1.1,51.29,6,980,827,60,343,343,69.99,0,0,258,0.5,17.5610,13.5993
2006,2,5,16,30,52,746,-3,0.11900000000000001,0.8,58.97,4,980,746,52,245,245,75.01,0,0,258,0.51,11.9795,9.2061
2006,2,5,17,0,41,613,-1,0.11900000000000001,0.6000000000000001,70.99,3,980,613,41,144,144,80.33,0,0,252,0.521,0.0000,0.0000
2006,2,5,17,30,23,383,-1,0.11900000000000001,0.6000000000000001,76.26,2,980,383,23,51,51,85.89,0,0,252,0.529,0.0000,0.0000
2006,2,5,18,0,0,0,-2,0.11900000000000001,0.6000000000000001,78.87,1,980,0,0,0,0,91.63,0,0,252.10000000000002,0.538,0.0000,0.0000
2006,2,5,18,30,0,0,-2,0.11900000000000001,0.6000000000000001,84.81,0,980,0,0,0,0,97.51,0,0,252.10000000000002,0.544,0.0000,0.0000
2006,2,5,19,0,0,0,-2,0.11900000000000001,0.6000000000000001,83.12,0,980,0,0,0,0,103.5,0,0,259.3,0.551,0.0000,0.0000
2006,2,5,19,30,0,0,-2,0.11900000000000001,0.5,83.15,0,980,0,0,0,0,109.57000000000001,0,0,259.3,0.552,0.0000,0.0000
2006,2,5,20,0,0,0,-2,0.11900000000000001,0.5,82.13,0,980,0,0,0,0,115.68,0,0,268.6,0.554,0.0000,0.0000
2006,2,5,20,30,0,0,-2,0.11900000000000001,0.5,82.14,0,980,0,0,0,0,121.8,0,0,268.6,0.544,0.0000,0.0000
2006,2,5,21,0,0,0,-2,0.11900000000000001,0.5,86.46000000000001,-1,980,0,0,0,0,127.9,0,0,275.8,0.534,0.0000,0.0000
2006,2,5,21,30,0,0,-2,0.11900000000000001,0.5,86.47,-1,980,0,0,0,0,133.93,0,0,275.8,0.521,0.0000,0.0000
2006,2,5,22,0,0,0,-3,0.11900000000000001,0.5,84.39,-1,980,0,0,0,0,139.82,0,0,278.8,0.509,0.0000,0.0000
2006,2,5,22,30,0,0,-3,0.11900000000000001,0.5,84.41,-1,980,0,0,0,0,145.48,0,0,278.8,0.503,0.0000,0.0000
2006,2,5,23,0,0,0,-3,0.11900000000000001,0.5,88.89,-2,980,0,0,0,0,150.73,0,0,275.1,0.498,0.0000,0.0000
2006,2,5,23,30,0,0,-3,0.11900000000000001,0.5,88.91,-2,980,0,0,0,0,155.3,0,0,275.1,0.503,0.0000,0.0000
2006,2,6,0,0,0,0,-3,0.11900000000000001,0.5,94.31,-3,990,0,0,0,0,158.73,0,0,269.1,0.509,0.0000,0.0000
2006,2,6,0,30,0,0,-3,0.11900000000000001,0.5,94.34,-3,990,0,0,0,0,160.37,4,0,269.1,0.523,0.0000,0.0000
2006,2,6,1,0,0,0,-3,0.11900000000000001,0.5,93.51,-3,990,0,0,0,0,159.8,0,0,265.1,0.538,0.0000,0.0000
2006,2,6,1,30,0,0,-3,0.11900000000000001,0.5,93.53,-3,990,0,0,0,0,157.17000000000002,1,0,265.1,0.554,0.0000,0.0000
2006,2,6,2,0,0,0,-3,0.11900000000000001,0.5,92.93,-3,990,0,0,0,0,153.09,0,0,262.8,0.5710000000000001,0.0000,0.0000
2006,2,6,2,30,0,0,-3,0.11900000000000001,0.5,92.95,-3,990,0,0,0,0,148.12,7,0,262.8,0.587,0.0000,0.0000
2006,2,6,3,0,0,0,-4,0.11900000000000001,0.5,92.53,-3,990,0,0,0,0,142.63,7,0,261.3,0.604,0.0000,0.0000
2006,2,6,3,30,0,0,-4,0.11900000000000001,0.5,92.55,-3,990,0,0,0,0,136.84,7,0,261.3,0.622,0.0000,0.0000
2006,2,6,4,0,0,0,-4,0.11900000000000001,0.5,92.2,-3,990,0,0,0,0,130.86,0,0,259.90000000000003,0.641,0.0000,0.0000
2006,2,6,4,30,0,0,-4,0.11900000000000001,0.5,92.22,-3,990,0,0,0,0,124.79,0,0,259.90000000000003,0.655,0.0000,0.0000
2006,2,6,5,0,0,0,-4,0.11900000000000001,0.5,91.81,-3,990,0,0,0,0,118.66,1,0,259.6,0.67,0.0000,0.0000
2006,2,6,5,30,0,0,-4,0.11900000000000001,0.5,91.82000000000001,-3,990,0,0,0,0,112.54,4,0,259.6,0.683,0.0000,0.0000
2006,2,6,6,0,0,0,-4,0.11900000000000001,0.5,98.21000000000001,-4,990,0,0,0,0,106.44,7,0,260.1,0.6980000000000001,0.0000,0.0000
2006,2,6,6,30,0,0,-4,0.11900000000000001,0.5,91.16,-3,990,0,0,0,0,100.4,4,0,260.1,0.721,0.0000,0.0000
2006,2,6,7,0,0,0,-4,0.11900000000000001,0.6000000000000001,92.63,-3,990,0,0,0,0,94.45,8,0,258.3,0.745,0.0000,0.0000
2006,2,6,7,30,8,0,-4,0.11900000000000001,0.6000000000000001,79.93,-1,990,122,12,15,8,88.61,7,4,258.3,0.794,0.0000,0.0000
2006,2,6,8,0,43,42,-3,0.11900000000000001,0.7000000000000001,77.98,0,990,442,38,92,48,82.95,4,0,252,0.845,0.0000,0.0000
2006,2,6,8,30,81,39,-3,0.11900000000000001,0.7000000000000001,72.56,1,990,612,54,187,90,77.49,4,0,252,0.911,4.3188,3.3039
2006,2,6,9,0,123,160,-3,0.11900000000000001,0.8,61.71,3,990,717,65,284,172,72.3,4,0,272.3,0.978,8.6214,6.6553
2006,2,6,9,30,134,407,-3,0.11900000000000001,0.8,61.72,3,990,785,74,375,290,67.44,4,0,272.3,1.049,15.1765,11.7866
2006,2,6,10,0,199,188,-3,0.11900000000000001,0.9,58.03,4,990,826,82,457,285,62.99,4,0,263.3,1.12,15.4192,12.0203
2006,2,6,10,30,194,423,-3,0.11900000000000001,0.9,58.03,4,990,858,87,529,412,59.050000000000004,4,0,263.3,1.187,22.8381,17.8465
2006,2,6,11,0,222,414,-2,0.11900000000000001,1,61.6,4,990,868,96,585,455,55.75,7,0,252,1.2550000000000001,25.6574,20.0804
2006,2,6,11,30,282,203,-2,0.11900000000000001,1,61.57,4,990,883,99,628,404,53.19,8,0,252,1.304,23.0466,18.0547
2006,2,6,12,0,286,279,-1,0.11900000000000001,1.1,61.52,5,990,878,107,653,460,51.49,4,0,246.5,1.354,26.4243,20.7124
2006,2,6,12,30,300,113,-1,0.11900000000000001,1.1,61.49,5,990,881,107,665,372,50.74,7,0,246.5,1.381,21.4313,16.8025
2006,2,6,13,0,163,0,0,0.11900000000000001,1.2000000000000002,61.78,6,990,878,108,661,163,50.980000000000004,7,0,241.9,1.409,9.3820,7.3551
2006,2,6,13,30,252,35,0,0.11900000000000001,1.2000000000000002,61.76,6,990,870,106,639,274,52.2,7,0,241.9,1.439,15.6951,12.2996
2006,2,6,14,0,256,61,0,0.11900000000000001,1.2000000000000002,67.03,6,990,849,106,601,292,54.33,7,0,238.9,1.469,16.5747,12.9792
2006,2,6,14,30,211,25,0,0.11900000000000001,1.1,67.03,6,990,826,102,549,225,57.27,7,0,238.9,1.5070000000000001,12.5922,9.8486
2006,2,6,15,0,203,48,1,0.11900000000000001,1.1,73.16,6,990,798,96,484,226,60.9,7,0,241,1.546,12.3926,9.6740
2006,2,6,15,30,182,176,1,0.11900000000000001,1,78.39,5,990,752,89,406,256,65.1,4,0,241,1.582,13.6445,10.6196
2006,2,6,16,0,128,14,2,0.11900000000000001,0.9,85,5,990,678,83,317,133,69.76,7,0,225.60000000000002,1.618,6.8234,5.2855
2006,2,6,16,30,63,0,2,0.11900000000000001,0.7000000000000001,91.21000000000001,4,990,586,70,224,63,74.79,7,0,225.60000000000002,1.659,3.0864,2.3728
2006,2,6,17,0,36,0,3,0.11900000000000001,0.6000000000000001,94.58,4,990,424,56,129,36,80.12,7,4,235.5,1.701,0.0000,0.0000
2006,2,6,17,30,12,0,2,0.11900000000000001,0.6000000000000001,100,3,990,207,29,45,12,85.68,7,4,235.5,1.709,0.0000,0.0000
2006,2,6,18,0,0,0,2,0.11900000000000001,0.7000000000000001,100,3,990,0,0,0,0,91.43,7,0,225.5,1.718,0.0000,0.0000
2006,2,6,18,30,0,0,2,0.11900000000000001,0.6000000000000001,100,3,990,0,0,0,0,97.32000000000001,7,0,225.5,1.725,0.0000,0.0000
2006,2,6,19,0,0,0,2,0.11900000000000001,0.6000000000000001,100,3,990,0,0,0,0,103.32000000000001,7,0,226.4,1.732,0.0000,0.0000
2006,2,6,19,30,0,0,2,0.11900000000000001,0.6000000000000001,100,2,990,0,0,0,0,109.39,7,0,226.4,1.7630000000000001,0.0000,0.0000
2006,2,6,20,0,0,0,2,0.11900000000000001,0.7000000000000001,100,2,990,0,0,0,0,115.5,7,0,239.3,1.794,0.0000,0.0000
2006,2,6,20,30,0,0,2,0.11900000000000001,0.7000000000000001,100,2,990,0,0,0,0,121.62,7,0,239.3,1.796,0.0000,0.0000
2006,2,6,21,0,0,0,1,0.11900000000000001,0.7000000000000001,99.19,2,990,0,0,0,0,127.72,7,0,259.5,1.798,0.0000,0.0000
2006,2,6,21,30,0,0,1,0.11900000000000001,0.6000000000000001,100,1,990,0,0,0,0,133.74,7,0,259.5,1.7910000000000001,0.0000,0.0000
2006,2,6,22,0,0,0,1,0.11900000000000001,0.6000000000000001,100,1,990,0,0,0,0,139.62,7,0,265.40000000000003,1.7850000000000001,0.0000,0.0000
2006,2,6,22,30,0,0,1,0.11900000000000001,0.6000000000000001,100,1,990,0,0,0,0,145.26,7,0,265.40000000000003,1.7810000000000001,0.0000,0.0000
2006,2,6,23,0,0,0,1,0.11900000000000001,0.6000000000000001,100,1,990,0,0,0,0,150.5,7,0,273.8,1.778,0.0000,0.0000
2006,2,6,23,30,0,0,1,0.11900000000000001,0.5,100,1,990,0,0,0,0,155.04,7,0,273.8,1.786,0.0000,0.0000
2006,2,7,0,0,0,0,1,0.11900000000000001,0.4,100,1,990,0,0,0,0,158.43,7,0,280.5,1.795,0.0000,0.0000
2006,2,7,0,30,0,0,1,0.11900000000000001,0.30000000000000004,100,1,990,0,0,0,0,160.06,7,0,280.5,1.766,0.0000,0.0000
2006,2,7,1,0,0,0,0,0.11900000000000001,0.30000000000000004,99.81,1,990,0,0,0,0,159.5,7,0,302.3,1.738,0.0000,0.0000
2006,2,7,1,30,0,0,0,0.11900000000000001,0.2,99.79,1,990,0,0,0,0,156.9,7,0,302.3,1.68,0.0000,0.0000
2006,2,7,2,0,0,0,0,0.11900000000000001,0.2,98.56,1,990,0,0,0,0,152.86,7,0,318.1,1.623,0.0000,0.0000
2006,2,7,2,30,0,0,0,0.11900000000000001,0.2,98.55,1,990,0,0,0,0,147.92000000000002,7,0,318.1,1.546,0.0000,0.0000
2006,2,7,3,0,0,0,0,0.11900000000000001,0.30000000000000004,95.53,1,990,0,0,0,0,142.45000000000002,7,0,347.5,1.469,0.0000,0.0000
2006,2,7,3,30,0,0,0,0.11900000000000001,0.30000000000000004,100,0,990,0,0,0,0,136.67000000000002,7,0,347.5,1.373,0.0000,0.0000
2006,2,7,4,0,0,0,0,0.11900000000000001,0.4,99.5,0,990,0,0,0,0,130.7,7,0,358.40000000000003,1.2770000000000001,0.0000,0.0000
2006,2,7,4,30,0,0,0,0.11900000000000001,0.5,99.51,0,990,0,0,0,0,124.63000000000001,7,0,358.40000000000003,1.164,0.0000,0.0000
2006,2,7,5,0,0,0,0,0.11900000000000001,0.6000000000000001,96.99000000000001,0,990,0,0,0,0,118.51,6,0,4.1000000000000005,1.051,0.0000,0.0000
2006,2,7,5,30,0,0,0,0.11900000000000001,0.6000000000000001,97,0,990,0,0,0,0,112.38,8,0,4.1000000000000005,0.9500000000000001,0.0000,0.0000
2006,2,7,6,0,0,0,-1,0.11900000000000001,0.7000000000000001,90.9,0,990,0,0,0,0,106.28,1,0,9.700000000000001,0.849,0.0000,0.0000
2006,2,7,6,30,0,0,-1,0.11900000000000001,0.7000000000000001,90.91,0,990,0,0,0,0,100.24000000000001,4,0,9.700000000000001,0.758,0.0000,0.0000
2006,2,7,7,0,0,0,-1,0.11900000000000001,0.7000000000000001,87.41,0,990,0,0,0,0,94.28,4,0,12.700000000000001,0.668,0.0000,0.0000
2006,2,7,7,30,13,145,-1,0.11900000000000001,0.8,81.34,1,990,145,13,17,17,88.44,1,0,12.700000000000001,0.599,0.0000,0.0000
2006,2,7,8,0,37,496,-1,0.11900000000000001,1,76.03,2,990,496,37,99,99,82.76,0,0,11.8,0.531,0.0000,0.0000
2006,2,7,8,30,52,669,-1,0.11900000000000001,1.1,76.03,2,990,669,52,199,199,77.29,0,0,11.8,0.485,9.5610,7.3167
2006,2,7,9,0,59,797,-3,0.11900000000000001,1.2000000000000002,62.56,3,990,797,59,304,304,72.08,0,0,10,0.44,15.2692,11.7908
2006,2,7,9,30,66,864,-3,0.11900000000000001,1.1,58.300000000000004,4,990,864,66,401,401,67.21000000000001,0,0,10,0.42,21.0248,16.3324
2006,2,7,10,0,68,922,-4,0.11900000000000001,1.1,49.07,5,990,922,68,490,490,62.74,0,0,1.7000000000000002,0.4,26.5547,20.7048
2006,2,7,10,30,71,953,-4,0.11900000000000001,1,45.78,6,990,953,71,565,565,58.79,0,0,1.7000000000000002,0.401,31.3647,24.5128
2006,2,7,11,0,73,976,-5,0.11900000000000001,1,41.57,7,990,976,73,627,627,55.47,0,0,346.3,0.403,35.4037,27.7114
2006,2,7,11,30,75,989,-5,0.11900000000000001,1,41.56,7,990,989,75,672,672,52.89,0,0,346.3,0.41600000000000004,38.3836,30.0727
2006,2,7,12,0,76,996,-4,0.11900000000000001,1,39.62,8,990,996,76,701,701,51.18,0,0,329.1,0.429,40.3171,31.6051
2006,2,7,12,30,77,998,-4,0.11900000000000001,1,39.61,8,990,998,77,713,713,50.43,0,0,329.1,0.447,41.1246,32.2454
2006,2,7,13,0,78,992,-4,0.11900000000000001,1,38.09,9,990,992,78,707,707,50.67,0,0,318.20000000000005,0.466,40.7417,31.9429
2006,2,7,13,30,77,985,-4,0.11900000000000001,1,38.09,9,990,985,77,685,685,51.89,0,0,318.20000000000005,0.487,39.2868,30.7906
2006,2,7,14,0,77,968,-4,0.11900000000000001,1,36.62,10,990,968,77,646,646,54.04,0,0,313.20000000000005,0.508,36.7161,28.7546
2006,2,7,14,30,75,949,-4,0.11900000000000001,0.9,36.61,9,990,949,75,592,592,56.99,0,0,313.20000000000005,0.522,33.1790,25.9532
2006,2,7,15,0,72,919,-3,0.11900000000000001,0.9,38.4,9,990,919,72,523,523,60.63,0,1,312.1,0.536,28.7256,22.4276
2006,2,7,15,30,67,882,-3,0.11900000000000001,0.7000000000000001,41.06,8,990,882,67,443,443,64.84,0,1,312.1,0.532,23.6569,18.4163
2006,2,7,16,0,61,833,0,0.11900000000000001,0.5,57.81,8,990,833,61,352,352,69.52,0,1,312.6,0.528,18.0973,14.0227
2006,2,7,16,30,53,755,0,0.11900000000000001,0.7000000000000001,66.29,6,990,755,53,254,254,74.56,0,0,312.6,0.514,12.4690,9.5899
2006,2,7,17,0,41,639,0,0.11900000000000001,0.9,77.16,4,990,639,41,153,153,79.9,0,0,307.90000000000003,0.501,7.2942,5.5592
2006,2,7,17,30,25,420,0,0.11900000000000001,0.9,82.82000000000001,3,990,420,25,58,58,85.48,0,0,307.90000000000003,0.495,0.0000,0.0000
2006,2,7,18,0,0,0,-1,0.11900000000000001,0.9,77.57000000000001,2,990,0,0,0,0,91.24,0,0,303.7,0.489,0.0000,0.0000
2006,2,7,18,30,0,0,-1,0.11900000000000001,0.7000000000000001,83.36,1,990,0,0,0,0,97.13,0,0,303.7,0.489,0.0000,0.0000
2006,2,7,19,0,0,0,-1,0.11900000000000001,0.6000000000000001,80.39,1,990,0,0,0,0,103.14,0,0,310.1,0.489,0.0000,0.0000
2006,2,7,19,30,0,0,-1,0.11900000000000001,0.6000000000000001,86.42,0,990,0,0,0,0,109.21000000000001,0,0,310.1,0.485,0.0000,0.0000
2006,2,7,20,0,0,0,-2,0.11900000000000001,0.7000000000000001,82.2,0,990,0,0,0,0,115.32000000000001,0,0,320.90000000000003,0.482,0.0000,0.0000
2006,2,7,20,30,0,0,-2,0.11900000000000001,0.6000000000000001,82.21000000000001,0,990,0,0,0,0,121.44,0,0,320.90000000000003,0.47200000000000003,0.0000,0.0000
2006,2,7,21,0,0,0,-3,0.11900000000000001,0.6000000000000001,78.4,0,990,0,0,0,0,127.54,0,0,328.90000000000003,0.462,0.0000,0.0000
2006,2,7,21,30,0,0,-3,0.11900000000000001,0.6000000000000001,78.41,0,990,0,0,0,0,133.55,0,0,328.90000000000003,0.451,0.0000,0.0000
2006,2,7,22,0,0,0,-3,0.11900000000000001,0.6000000000000001,75.63,0,990,0,0,0,0,139.42000000000002,0,0,333.20000000000005,0.44,0.0000,0.0000
2006,2,7,22,30,0,0,-3,0.11900000000000001,0.5,75.64,0,990,0,0,0,0,145.05,0,0,333.20000000000005,0.43,0.0000,0.0000
2006,2,7,23,0,0,0,-4,0.11900000000000001,0.5,79.19,-1,990,0,0,0,0,150.26,0,0,338.8,0.421,0.0000,0.0000
2006,2,7,23,30,0,0,-4,0.11900000000000001,0.5,79.18,-1,990,0,0,0,0,154.77,0,0,338.8,0.41500000000000004,0.0000,0.0000
2006,2,8,0,0,0,0,-4,0.11900000000000001,0.5,83.02,-2,990,0,0,0,0,158.13,0,0,346.20000000000005,0.41000000000000003,0.0000,0.0000
2006,2,8,0,30,0,0,-4,0.11900000000000001,0.5,83.02,-2,990,0,0,0,0,159.75,0,0,346.20000000000005,0.40800000000000003,0.0000,0.0000
2006,2,8,1,0,0,0,-4,0.11900000000000001,0.5,81.57000000000001,-2,990,0,0,0,0,159.19,0,0,352.6,0.40700000000000003,0.0000,0.0000
2006,2,8,1,30,0,0,-4,0.11900000000000001,0.5,81.56,-2,990,0,0,0,0,156.63,0,0,352.6,0.40900000000000003,0.0000,0.0000
2006,2,8,2,0,0,0,-4,0.11900000000000001,0.5,86.69,-3,990,0,0,0,0,152.62,0,0,356.90000000000003,0.41200000000000003,0.0000,0.0000
2006,2,8,2,30,0,0,-4,0.11900000000000001,0.5,86.68,-3,990,0,0,0,0,147.71,0,0,356.90000000000003,0.418,0.0000,0.0000
2006,2,8,3,0,0,0,-5,0.11900000000000001,0.5,85.53,-3,990,0,0,0,0,142.26,0,0,358.40000000000003,0.424,0.0000,0.0000
2006,2,8,3,30,0,0,-5,0.11900000000000001,0.4,85.53,-3,990,0,0,0,0,136.5,0,0,358.40000000000003,0.435,0.0000,0.0000
2006,2,8,4,0,0,0,-5,0.11900000000000001,0.4,84.2,-4,990,0,0,0,0,130.54,0,0,359.1,0.446,0.0000,0.0000
2006,2,8,4,30,0,0,-5,0.11900000000000001,0.4,84.21000000000001,-3,990,0,0,0,0,124.47,0,0,359.1,0.458,0.0000,0.0000
2006,2,8,5,0,0,0,-5,0.11900000000000001,0.4,82.98,-3,990,0,0,0,0,118.35000000000001,7,0,359.20000000000005,0.47200000000000003,0.0000,0.0000
2006,2,8,5,30,0,0,-5,0.11900000000000001,0.4,83,-3,990,0,0,0,0,112.22,1,0,359.20000000000005,0.486,0.0000,0.0000
2006,2,8,6,0,0,0,-5,0.11900000000000001,0.5,82.72,-3,990,0,0,0,0,106.12,7,0,359.5,0.501,0.0000,0.0000
2006,2,8,6,30,0,0,-5,0.11900000000000001,0.4,76.83,-2,990,0,0,0,0,100.07000000000001,7,0,359.5,0.522,0.0000,0.0000
2006,2,8,7,0,0,0,-3,0.11900000000000001,0.30000000000000004,80.72,-1,990,0,0,0,0,94.10000000000001,0,0,358.6,0.544,0.0000,0.0000
2006,2,8,7,30,14,158,-3,0.11900000000000001,0.30000000000000004,75.05,0,990,158,14,19,19,88.26,0,0,358.6,0.5640000000000001,0.0000,0.0000
2006,2,8,8,0,40,461,-3,0.11900000000000001,0.30000000000000004,74.76,0,990,461,40,99,99,82.57000000000001,0,0,358.3,0.584,0.0000,0.0000
2006,2,8,8,30,56,632,-3,0.11900000000000001,0.30000000000000004,64.74,2,990,632,56,197,197,77.09,0,0,358.3,0.589,9.4770,7.2551
2006,2,8,9,0,67,741,-5,0.11900000000000001,0.30000000000000004,50.71,4,990,741,67,297,297,71.87,0,0,15.3,0.594,14.9467,11.5454
2006,2,8,9,30,75,810,-5,0.11900000000000001,0.30000000000000004,47.29,5,990,810,75,392,392,66.97,0,0,15.3,0.602,20.5929,16.0006
2006,2,8,10,0,82,857,-6,0.11900000000000001,0.30000000000000004,41.61,6,990,857,82,478,478,62.49,0,0,333.6,0.611,25.9474,20.2347
2006,2,8,10,30,87,890,-6,0.11900000000000001,0.4,41.6,6,990,890,87,552,552,58.52,0,0,333.6,0.627,30.6886,23.9877
2006,2,8,11,0,93,906,-5,0.11900000000000001,0.5,40.85,7,990,906,93,611,611,55.18,0,0,282.5,0.643,34.5473,27.0442
2006,2,8,11,30,96,922,-5,0.11900000000000001,0.6000000000000001,40.82,7,990,922,96,656,656,52.59,0,0,282.5,0.659,37.5165,29.3964
2006,2,8,12,0,166,684,-4,0.11900000000000001,0.7000000000000001,40.44,8,990,920,102,683,597,50.870000000000005,7,0,269.8,0.675,34.3767,26.9509
2006,2,8,12,30,258,445,-4,0.11900000000000001,0.8,40.42,8,990,923,103,695,543,50.11,4,0,269.8,0.6970000000000001,31.3566,24.5887
2006,2,8,13,0,203,583,-3,0.11900000000000001,0.9,42.480000000000004,8,990,907,109,688,575,50.35,7,0,265.6,0.719,33.1750,26.0127
2006,2,8,13,30,248,437,-3,0.11900000000000001,1,42.47,8,990,898,107,666,519,51.59,7,0,265.6,0.746,29.8018,23.3590
2006,2,8,14,0,244,389,-3,0.11900000000000001,1.1,44.33,8,990,864,113,624,474,53.74,7,0,269.40000000000003,0.773,26.9758,21.1287
2006,2,8,14,30,198,481,-3,0.11900000000000001,1,47.45,7,990,841,109,571,462,56.7,7,0,269.40000000000003,0.788,25.9311,20.2863
2006,2,8,15,0,105,804,-2,0.11900000000000001,1,49.89,7,990,804,105,503,503,60.36,0,0,274.5,0.803,27.6720,21.6083
2006,2,8,15,30,98,760,-2,0.11900000000000001,0.8,53.43,6,990,760,98,424,424,64.59,0,0,274.5,0.778,22.6836,17.6622
