Year,Month,Day,Hour,Minute,LocalTime,TIME,DATE,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Cloud Type,Fill Flag,Wind Direction,Precipitable Water,DHI,DNI,Clearsky DNI,Clearsky DHI,Clearsky GHI,GHI,Solar Zenith Angle,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,6,29,3,30,2006-06-29 03:30:00,03:30:00,2006-06-29,19.0,0.142,0.4,92.2,20.0,990.0,7.0,0.0,266.0,3.247,0,0,0,0,0,0,107.22,0.0,0.0
2006,6,29,4,0,2006-06-29 04:00:00,04:00:00,2006-06-29,19.0,0.142,0.4,90.98,20.0,990.0,1.0,0.0,276.3,3.24,0,0,0,0,0,0,102.79,0.0,0.0
2006,6,29,4,30,2006-06-29 04:30:00,04:30:00,2006-06-29,19.0,0.142,0.3,96.74,20.0,990.0,0.0,0.0,276.3,3.205,0,0,0,0,0,0,97.99,0.0,0.0
2006,6,29,5,0,2006-06-29 05:00:00,05:00:00,2006-06-29,19.0,0.142,0.3,95.35,20.0,990.0,0.0,0.0,291.1,3.17,0,0,0,0,0,0,92.89,0.0,0.0
2006,6,29,5,30,2006-06-29 05:30:00,05:30:00,2006-06-29,19.0,0.142,0.3,100.0,19.0,990.0,0.0,0.0,291.1,3.107,13,32,32,13,14,14,87.53,0.0,0.0
2006,6,29,6,0,2006-06-29 06:00:00,06:00:00,2006-06-29,18.0,0.142,0.3,99.44,19.0,990.0,0.0,0.0,311.7,3.045,54,175,175,54,79,79,81.98,0.0,0.0
2006,6,29,6,30,2006-06-29 06:30:00,06:30:00,2006-06-29,18.0,0.142,0.3,99.43,19.0,990.0,0.0,0.0,311.7,2.972,91,305,305,91,163,163,76.25,7.8887,6.0487
2006,6,29,7,0,2006-06-29 07:00:00,07:00:00,2006-06-29,18.0,0.142,0.3,96.87,19.0,990.0,0.0,0.0,330.3,2.9,115,431,431,115,260,260,70.4,13.2625,10.2652
2006,6,29,7,30,2006-06-29 07:30:00,07:30:00,2006-06-29,18.0,0.142,0.3,100.0,18.0,990.0,0.0,0.0,330.3,2.834,137,514,514,137,358,358,64.43,19.1749,14.9321
2006,6,29,8,0,2006-06-29 08:00:00,08:00:00,2006-06-29,18.0,0.142,0.3,100.0,18.0,990.0,0.0,0.0,343.6,2.769,149,592,592,149,460,460,58.39,25.5919,20.0052
2006,6,29,8,30,2006-06-29 08:30:00,08:30:00,2006-06-29,18.0,0.142,0.3,100.0,18.0,990.0,0.0,0.0,343.6,2.715,163,642,642,163,556,556,52.3,31.8355,24.9474
2006,6,29,9,0,2006-06-29 09:00:00,09:00:00,2006-06-29,17.0,0.142,0.4,98.23,18.0,990.0,0.0,0.0,353.1,2.662,170,691,691,170,649,649,46.17,37.98,29.8125
2006,6,29,9,30,2006-06-29 09:30:00,09:30:00,2006-06-29,17.0,0.142,0.5,98.24,18.0,990.0,0.0,0.0,353.1,2.623,179,722,722,179,732,732,40.06,43.5502,34.2247
2006,6,29,10,0,2006-06-29 10:00:00,10:00:00,2006-06-29,17.0,0.142,0.6,92.1,19.0,990.0,1.0,0.0,354.1,2.584,139,823,823,139,822,822,33.99,49.5198,38.9485
2006,6,29,10,30,2006-06-29 10:30:00,10:30:00,2006-06-29,17.0,0.142,0.6,86.58,20.0,990.0,0.0,0.0,354.1,2.558,143,839,839,143,884,884,28.04,53.7535,42.3034
2006,6,29,11,0,2006-06-29 11:00:00,11:00:00,2006-06-29,17.0,0.142,0.6,77.73,22.0,990.0,0.0,0.0,0.5,2.532,145,852,852,145,933,933,22.36,57.1148,44.9672
2006,6,29,11,30,2006-06-29 11:30:00,11:30:00,2006-06-29,17.0,0.142,0.7,73.16,23.0,990.0,0.0,0.0,0.5,2.519,147,860,860,147,969,969,17.23,59.5863,46.9257
2006,6,29,12,0,2006-06-29 12:00:00,12:00:00,2006-06-29,17.0,0.142,0.8,61.22,25.0,990.0,0.0,0.0,18.5,2.507,147,866,866,147,990,990,13.35,61.0324,48.0717
2006,6,29,12,30,2006-06-29 12:30:00,12:30:00,2006-06-29,17.0,0.142,0.8,57.7,26.0,990.0,0.0,0.0,18.5,2.502,147,868,868,147,996,996,12.02,61.4459,48.3994
2006,6,29,13,0,2006-06-29 13:00:00,13:00:00,2006-06-29,16.0,0.142,0.8,52.96,27.0,990.0,0.0,0.0,20.8,2.498,170,833,833,170,979,979,13.99,60.3319,47.5189
2006,6,29,13,30,2006-06-29 13:30:00,13:30:00,2006-06-29,16.0,0.142,0.7,49.96,28.0,990.0,0.0,0.0,20.8,2.506,169,827,827,169,955,955,18.21,58.681,46.2107
2006,6,29,14,0,2006-06-29 14:00:00,14:00:00,2006-06-29,16.0,0.142,0.7,46.62,29.0,990.0,0.0,0.0,16.6,2.514,166,817,817,166,916,916,23.49,56.0079,44.0925
2006,6,29,14,30,2006-06-29 14:30:00,14:30:00,2006-06-29,16.0,0.142,0.6,46.61,29.0,990.0,0.0,0.0,16.6,2.528,162,803,803,162,863,863,29.25,52.388,41.2244
2006,6,29,15,0,2006-06-29 15:00:00,15:00:00,2006-06-29,16.0,0.142,0.6,43.76,30.0,990.0,0.0,0.0,8.3,2.543,395,166,779,160,797,531,35.23,31.9161,25.099
2006,6,29,15,30,2006-06-29 15:30:00,15:30:00,2006-06-29,16.0,0.142,0.6,43.74,30.0,990.0,0.0,0.0,8.3,2.552,154,754,754,154,721,721,41.31,42.7663,33.6017
2006,6,29,16,0,2006-06-29 16:00:00,16:00:00,2006-06-29,16.0,0.142,0.6,40.95,31.0,990.0,0.0,0.0,357.4,2.562,149,716,716,149,633,633,47.44,36.8946,28.9518
2006,6,29,16,30,2006-06-29 16:30:00,16:30:00,2006-06-29,16.0,0.142,0.6,40.94,31.0,990.0,0.0,0.0,357.4,2.566,139,675,675,139,540,540,53.56,30.756,24.0911
2006,6,29,17,0,2006-06-29 17:00:00,17:00:00,2006-06-29,15.0,0.142,0.6,40.31,31.0,990.0,1.0,0.0,349.0,2.571,130,616,616,130,441,441,59.64,24.3638,19.0327
2006,6,29,17,30,2006-06-29 17:30:00,17:30:00,2006-06-29,15.0,0.142,0.5,40.29,31.0,990.0,0.0,0.0,349.0,2.578,115,549,549,115,341,341,65.67,18.0971,14.0783
2006,6,29,18,0,2006-06-29 18:00:00,18:00:00,2006-06-29,15.0,0.142,0.5,39.73,31.0,990.0,0.0,0.0,346.3,2.585,97,458,458,97,242,242,71.62,12.2071,9.4326
2006,6,29,18,30,2006-06-29 18:30:00,18:30:00,2006-06-29,15.0,0.142,0.5,39.72,31.0,990.0,0.0,0.0,346.3,2.601,74,343,343,74,148,148,77.45,7.1038,5.4347
2006,6,29,19,0,2006-06-29 19:00:00,19:00:00,2006-06-29,15.0,0.142,0.5,39.23,31.0,990.0,2.0,0.0,346.4,2.618,43,192,192,43,66,66,83.15,0.0,0.0
2006,6,29,19,30,2006-06-29 19:30:00,19:30:00,2006-06-29,15.0,0.142,0.4,39.22,30.0,990.0,0.0,0.0,346.4,2.652,8,29,29,8,9,9,88.67,0.0,0.0
2006,6,29,20,0,2006-06-29 20:00:00,20:00:00,2006-06-29,15.0,0.142,0.4,39.33,30.0,990.0,0.0,0.0,344.6,2.687,0,0,0,0,0,0,93.98,0.0,0.0
2006,6,29,20,30,2006-06-29 20:30:00,20:30:00,2006-06-29,15.0,0.142,0.3,41.63,30.0,990.0,0.0,0.0,344.6,2.724,0,0,0,0,0,0,99.03,0.0,0.0
2006,6,29,21,0,2006-06-29 21:00:00,21:00:00,2006-06-29,15.0,0.142,0.3,42.53,30.0,990.0,0.0,0.0,332.4,2.761,0,0,0,0,0,0,103.76,0.0,0.0
2006,6,29,21,30,2006-06-29 21:30:00,21:30:00,2006-06-29,15.0,0.142,0.3,45.05,29.0,990.0,0.0,0.0,332.4,2.785,0,0,0,0,0,0,108.11,0.0,0.0
2006,6,29,22,0,2006-06-29 22:00:00,22:00:00,2006-06-29,16.0,0.142,0.3,45.98,29.0,990.0,0.0,0.0,312.3,2.809,0,0,0,0,0,0,112.01,0.0,0.0
2006,6,29,22,30,2006-06-29 22:30:00,22:30:00,2006-06-29,16.0,0.142,0.3,48.72,28.0,990.0,0.0,0.0,312.3,2.817,0,0,0,0,0,0,115.36,0.0,0.0
2006,6,29,23,0,2006-06-29 23:00:00,23:00:00,2006-06-29,18.0,0.142,0.4,60.15,27.0,990.0,0.0,0.0,285.5,2.826,0,0,0,0,0,0,118.07,0.0,0.0
2006,6,29,23,30,2006-06-29 23:30:00,23:30:00,2006-06-29,18.0,0.142,0.4,63.8,26.0,990.0,0.0,0.0,285.5,2.828,0,0,0,0,0,0,120.06,0.0,0.0
2006,6,30,0,0,2006-06-30 00:00:00,00:00:00,2006-06-30,17.0,0.142,0.5,60.53,26.0,990.0,0.0,0.0,248.6,2.831,0,0,0,0,0,0,121.26,0.0,0.0
2006,6,30,0,30,2006-06-30 00:30:00,00:30:00,2006-06-30,17.0,0.142,0.6,64.23,25.0,990.0,0.0,0.0,248.6,2.829,0,0,0,0,0,0,121.6,0.0,0.0
2006,6,30,1,0,2006-06-30 01:00:00,01:00:00,2006-06-30,18.0,0.142,0.7,65.33,25.0,990.0,0.0,0.0,234.6,2.828,0,0,0,0,0,0,121.09,0.0,0.0
2006,6,30,1,30,2006-06-30 01:30:00,01:30:00,2006-06-30,18.0,0.142,0.7,69.34,24.0,990.0,0.0,0.0,234.6,2.817,0,0,0,0,0,0,119.73,0.0,0.0
2006,6,30,2,0,2006-06-30 02:00:00,02:00:00,2006-06-30,18.0,0.142,0.8,70.61,24.0,990.0,3.0,0.0,233.8,2.806,0,0,0,0,0,0,117.59,0.0,0.0
2006,6,30,2,30,2006-06-30 02:30:00,02:30:00,2006-06-30,18.0,0.142,0.7,74.98,23.0,990.0,3.0,0.0,233.8,2.793,0,0,0,0,0,0,114.75,0.0,0.0
2006,6,30,3,0,2006-06-30 03:00:00,03:00:00,2006-06-30,18.0,0.142,0.7,75.58,23.0,990.0,0.0,0.0,243.0,2.781,0,0,0,0,0,0,111.29,0.0,0.0
2006,6,30,3,30,2006-06-30 03:30:00,03:30:00,2006-06-30,18.0,0.142,0.6,80.28,22.0,990.0,0.0,0.0,243.0,2.771,0,0,0,0,0,0,107.3,0.0,0.0
2006,6,30,4,0,2006-06-30 04:00:00,04:00:00,2006-06-30,18.0,0.142,0.5,80.12,22.0,990.0,0.0,0.0,266.1,2.761,0,0,0,0,0,0,102.86,0.0,0.0
2006,6,30,4,30,2006-06-30 04:30:00,04:30:00,2006-06-30,18.0,0.142,0.4,85.15,21.0,990.0,0.0,0.0,266.1,2.75,0,0,0,0,0,0,98.06,0.0,0.0
2006,6,30,5,0,2006-06-30 05:00:00,05:00:00,2006-06-30,18.0,0.142,0.4,84.08,21.0,990.0,0.0,0.0,300.6,2.739,0,0,0,0,0,0,92.96,0.0,0.0
2006,6,30,5,30,2006-06-30 05:30:00,05:30:00,2006-06-30,18.0,0.142,0.4,89.41,20.0,990.0,0.0,0.0,300.6,2.721,15,69,69,15,18,18,87.6,0.0,0.0
2006,6,30,6,0,2006-06-30 06:00:00,06:00:00,2006-06-30,18.0,0.142,0.4,88.99,20.0,990.0,0.0,0.0,329.5,2.703,48,254,254,48,84,84,82.05,0.0,0.0
2006,6,30,6,30,2006-06-30 06:30:00,06:30:00,2006-06-30,18.0,0.142,0.4,94.69,19.0,990.0,0.0,0.0,329.5,2.677,75,401,401,75,170,170,76.32,8.2231,6.3042
2006,6,30,7,0,2006-06-30 07:00:00,07:00:00,2006-06-30,18.0,0.142,0.5,93.96,19.0,990.0,0.0,0.0,350.7,2.652,96,514,514,96,267,267,70.46,13.6122,10.535
2006,6,30,7,30,2006-06-30 07:30:00,07:30:00,2006-06-30,18.0,0.142,0.5,93.98,19.0,990.0,0.0,0.0,350.7,2.616,112,595,595,112,368,368,64.5,19.7005,15.3406
2006,6,30,8,0,2006-06-30 08:00:00,08:00:00,2006-06-30,17.0,0.142,0.6,92.94,19.0,990.0,0.0,0.0,2.2,2.58,125,657,657,125,469,469,58.46,26.0827,20.3881
2006,6,30,8,30,2006-06-30 08:30:00,08:30:00,2006-06-30,17.0,0.142,0.6,98.94,18.0,990.0,0.0,0.0,2.2,2.538,136,706,706,136,567,567,52.36,32.4574,25.4342
2006,6,30,9,0,2006-06-30 09:00:00,09:00:00,2006-06-30,17.0,0.142,0.6,97.9,18.0,990.0,0.0,0.0,7.6,2.497,146,741,741,146,659,659,46.24,38.5569,30.2648
2006,6,30,9,30,2006-06-30 09:30:00,09:30:00,2006-06-30,17.0,0.142,0.7,92.0,19.0,990.0,0.0,0.0,7.6,2.457,153,770,770,153,743,743,40.12,44.1984,34.7338
2006,6,30,10,0,2006-06-30 10:00:00,10:00:00,2006-06-30,17.0,0.142,0.8,86.34,20.0,990.0,0.0,0.0,11.5,2.418,162,789,789,162,816,816,34.06,49.1522,38.659
2006,6,30,10,30,2006-06-30 10:30:00,10:30:00,2006-06-30,17.0,0.142,0.8,81.21,21.0,990.0,0.0,0.0,11.5,2.384,167,807,807,167,879,879,28.11,53.4444,42.0599
2006,6,30,11,0,2006-06-30 11:00:00,11:00:00,2006-06-30,17.0,0.142,0.8,74.89,22.0,990.0,0.0,0.0,20.5,2.351,172,818,818,172,928,928,22.43,56.8047,44.7228
2006,6,30,11,30,2006-06-30 11:30:00,11:30:00,2006-06-30,17.0,0.142,0.8,70.5,23.0,990.0,0.0,0.0,20.5,2.327,174,827,827,174,964,964,17.3,59.2757,46.6809
2006,6,30,12,0,2006-06-30 12:00:00,12:00:00,2006-06-30,16.0,0.142,0.8,58.03,25.0,990.0,0.0,0.0,30.6,2.303,176,832,832,176,985,985,13.42,60.7217,47.8269
2006,6,30,12,30,2006-06-30 12:30:00,12:30:00,2006-06-30,16.0,0.142,0.7,54.69,26.0,990.0,0.0,0.0,30.6,2.286,177,833,833,177,992,992,12.07,61.1976,48.2037
2006,6,30,13,0,2006-06-30 13:00:00,13:00:00,2006-06-30,15.0,0.142,0.7,49.25,27.0,990.0,0.0,0.0,32.9,2.269,220,770,770,220,968,968,14.02,59.6529,46.9841
2006,6,30,13,30,2006-06-30 13:30:00,13:30:00,2006-06-30,15.0,0.142,0.6,46.45,28.0,990.0,0.0,0.0,32.9,2.261,217,764,764,217,944,944,18.22,58.0047,45.678
2006,6,30,14,0,2006-06-30 14:00:00,14:00:00,2006-06-30,15.0,0.142,0.5,42.95,29.0,990.0,0.0,0.0,27.9,2.253,387,407,758,211,906,760,23.49,46.4694,36.5833
2006,6,30,14,30,2006-06-30 14:30:00,14:30:00,2006-06-30,15.0,0.142,0.4,42.94,29.0,990.0,0.0,0.0,27.9,2.249,342,468,743,206,854,751,29.24,45.5897,35.8748
2006,6,30,15,0,2006-06-30 15:00:00,15:00:00,2006-06-30,14.0,0.142,0.3,39.88,30.0,990.0,0.0,0.0,6.5,2.245,315,449,726,196,790,682,35.22,40.9928,32.237
2006,6,30,15,30,2006-06-30 15:30:00,15:30:00,2006-06-30,14.0,0.142,0.3,39.87,30.0,990.0,0.0,0.0,6.5,2.241,332,311,700,188,714,566,41.3,33.5733,26.3788
2006,6,30,16,0,2006-06-30 16:00:00,16:00:00,2006-06-30,14.0,0.142,0.3,39.14,30.0,990.0,0.0,0.0,333.9,2.237,293,68,668,177,629,339,47.42,19.76,15.5061
2006,6,30,16,30,2006-06-30 16:30:00,16:30:00,2006-06-30,14.0,0.142,0.3,39.13,30.0,990.0,2.0,4.0,333.9,2.233,246,295,625,165,536,422,53.54,24.0373,18.8285
2006,6,30,17,0,2006-06-30 17:00:00,17:00:00,2006-06-30,14.0,0.142,0.4,36.26,31.0,990.0,1.0,0.0,323.0,2.23,215,132,575,149,439,282,59.63,15.5805,12.1714
2006,6,30,17,30,2006-06-30 17:30:00,17:30:00,2006-06-30,14.0,0.142,0.4,36.25,31.0,990.0,2.0,4.0,323.0,2.226,156,270,507,130,339,268,65.66,14.2241,11.0654
2006,6,30,18,0,2006-06-30 18:00:00,18:00:00,2006-06-30,13.0,0.142,0.5,35.56,31.0,990.0,3.0,0.0,327.8,2.222,107,426,426,107,241,241,71.61,12.1578,9.3946
2006,6,30,18,30,2006-06-30 18:30:00,18:30:00,2006-06-30,13.0,0.142,0.5,37.64,30.0,990.0,2.0,0.0,327.8,2.224,79,314,314,79,147,147,77.45,7.0558,5.398
2006,6,30,19,0,2006-06-30 19:00:00,19:00:00,2006-06-30,13.0,0.142,0.5,37.08,30.0,990.0,3.0,0.0,337.7,2.226,44,179,179,44,65,65,83.14,0.0,0.0
2006,6,30,19,30,2006-06-30 19:30:00,19:30:00,2006-06-30,13.0,0.142,0.5,37.08,30.0,990.0,3.0,0.0,337.7,2.23,7,26,26,7,8,8,88.67,0.0,0.0
2006,6,30,20,0,2006-06-30 20:00:00,20:00:00,2006-06-30,13.0,0.142,0.5,37.05,30.0,990.0,3.0,0.0,348.5,2.235,0,0,0,0,0,0,93.98,0.0,0.0
2006,6,30,20,30,2006-06-30 20:30:00,20:30:00,2006-06-30,13.0,0.142,0.4,39.24,29.0,990.0,3.0,0.0,348.5,2.235,0,0,0,0,0,0,99.04,0.0,0.0
2006,6,30,21,0,2006-06-30 21:00:00,21:00:00,2006-06-30,14.0,0.142,0.4,40.26,29.0,990.0,3.0,0.0,0.8,2.237,0,0,0,0,0,0,103.78,0.0,0.0
2006,6,30,21,30,2006-06-30 21:30:00,21:30:00,2006-06-30,14.0,0.142,0.4,42.66,28.0,990.0,3.0,0.0,0.8,2.23,0,0,0,0,0,0,108.14,0.0,0.0
2006,6,30,22,0,2006-06-30 22:00:00,22:00:00,2006-06-30,14.0,0.142,0.4,44.63,28.0,990.0,0.0,0.0,11.9,2.224,0,0,0,0,0,0,112.04,0.0,0.0
2006,6,30,22,30,2006-06-30 22:30:00,22:30:00,2006-06-30,14.0,0.142,0.5,50.19,26.0,990.0,0.0,0.0,11.9,2.213,0,0,0,0,0,0,115.39,0.0,0.0
2006,6,30,23,0,2006-06-30 23:00:00,23:00:00,2006-06-30,17.0,0.142,0.6,62.32,24.0,990.0,0.0,0.0,17.9,2.203,0,0,0,0,0,0,118.11,0.0,0.0
2006,6,30,23,30,2006-06-30 23:30:00,23:30:00,2006-06-30,17.0,0.142,0.6,66.16,23.0,990.0,0.0,0.0,17.9,2.191,0,0,0,0,0,0,120.11,0.0,0.0
2006,7,1,0,0,2006-07-01 00:00:00,00:00:00,2006-07-01,16.0,0.142,0.6,66.12,23.0,990.0,0.0,0.0,33.4,2.18,0,0,0,0,0,0,121.31,0.0,0.0
2006,7,1,0,30,2006-07-01 00:30:00,00:30:00,2006-07-01,16.0,0.142,0.5,70.26,22.0,990.0,0.0,0.0,33.4,2.168,0,0,0,0,0,0,121.67,0.0,0.0
2006,7,1,1,0,2006-07-01 01:00:00,01:00:00,2006-07-01,16.0,0.142,0.5,69.29,22.0,990.0,0.0,0.0,48.9,2.157,0,0,0,0,0,0,121.16,0.0,0.0
2006,7,1,1,30,2006-07-01 01:30:00,01:30:00,2006-07-01,16.0,0.142,0.4,73.66,21.0,990.0,0.0,0.0,48.9,2.153,0,0,0,0,0,0,119.81,0.0,0.0
2006,7,1,2,0,2006-07-01 02:00:00,02:00:00,2006-07-01,16.0,0.142,0.3,73.81,21.0,990.0,0.0,0.0,64.9,2.149,0,0,0,0,0,0,117.67,0.0,0.0
2006,7,1,2,30,2006-07-01 02:30:00,02:30:00,2006-07-01,16.0,0.142,0.3,78.49,20.0,990.0,0.0,0.0,64.9,2.155,0,0,0,0,0,0,114.83,0.0,0.0
2006,7,1,3,0,2006-07-01 03:00:00,03:00:00,2006-07-01,16.0,0.142,0.3,78.46,20.0,990.0,3.0,0.0,72.3,2.162,0,0,0,0,0,0,111.36,0.0,0.0
2006,7,1,3,30,2006-07-01 03:30:00,03:30:00,2006-07-01,16.0,0.142,0.3,83.47,19.0,990.0,0.0,0.0,72.3,2.18,0,0,0,0,0,0,107.37,0.0,0.0
2006,7,1,4,0,2006-07-01 04:00:00,04:00:00,2006-07-01,16.0,0.142,0.3,83.48,19.0,990.0,3.0,0.0,74.9,2.199,0,0,0,0,0,0,102.94,0.0,0.0
2006,7,1,4,30,2006-07-01 04:30:00,04:30:00,2006-07-01,16.0,0.142,0.3,88.86,18.0,990.0,1.0,0.0,74.9,2.234,0,0,0,0,0,0,98.14,0.0,0.0
2006,7,1,5,0,2006-07-01 05:00:00,05:00:00,2006-07-01,16.0,0.142,0.3,88.7,18.0,990.0,1.0,0.0,74.6,2.269,0,0,0,0,0,0,93.04,0.0,0.0
2006,7,1,5,30,2006-07-01 05:30:00,05:30:00,2006-07-01,16.0,0.142,0.3,88.71,18.0,990.0,0.0,0.0,74.6,2.319,13,54,54,13,16,16,87.68,0.0,0.0
2006,7,1,6,0,2006-07-01 06:00:00,06:00:00,2006-07-01,16.0,0.142,0.3,88.29,18.0,990.0,3.0,0.0,72.3,2.369,49,216,216,49,79,79,82.12,0.0,0.0
2006,7,1,6,30,2006-07-01 06:30:00,06:30:00,2006-07-01,16.0,0.142,0.3,94.03,17.0,990.0,3.0,0.0,72.3,2.427,80,355,355,80,163,163,76.39,7.8803,6.0406
2006,7,1,7,0,2006-07-01 07:00:00,07:00:00,2006-07-01,15.0,0.142,0.3,93.39,17.0,990.0,3.0,0.0,70.1,2.485,104,462,462,104,258,258,70.54,13.1438,10.1715
2006,7,1,7,30,2006-07-01 07:30:00,07:30:00,2006-07-01,15.0,0.142,0.3,93.41,16.0,990.0,0.0,0.0,70.1,2.546,123,543,543,123,356,356,64.57,19.0485,14.832
2006,7,1,8,0,2006-07-01 08:00:00,08:00:00,2006-07-01,15.0,0.142,0.3,92.66,16.0,990.0,0.0,0.0,68.3,2.607,139,605,605,139,455,455,58.53,25.2945,19.7713
2006,7,1,8,30,2006-07-01 08:30:00,08:30:00,2006-07-01,15.0,0.142,0.3,92.68,16.0,990.0,0.0,0.0,68.3,2.656,151,654,654,151,550,550,52.43,31.4752,24.664
2006,7,1,9,0,2006-07-01 09:00:00,09:00:00,2006-07-01,16.0,0.142,0.3,93.87,17.0,990.0,0.0,0.0,65.6,2.706,164,689,689,164,640,640,46.31,37.4371,29.3854
2006,7,1,9,30,2006-07-01 09:30:00,09:30:00,2006-07-01,16.0,0.142,0.4,88.17,18.0,990.0,0.0,0.0,65.6,2.738,173,719,719,173,722,722,40.19,42.9421,33.7461
2006,7,1,10,0,2006-07-01 10:00:00,10:00:00,2006-07-01,16.0,0.142,0.5,83.11,19.0,990.0,0.0,0.0,61.0,2.771,216,683,683,216,782,782,34.13,47.0983,37.0433
2006,7,1,10,30,2006-07-01 10:30:00,10:30:00,2006-07-01,16.0,0.142,0.4,78.14,20.0,990.0,0.0,0.0,61.0,2.796,223,703,703,223,844,844,28.19,51.3108,40.3805
2006,7,1,11,0,2006-07-01 11:00:00,11:00:00,2006-07-01,16.0,0.142,0.3,75.78,21.0,990.0,0.0,0.0,53.8,2.821,228,719,719,228,893,893,22.51,54.6578,43.0323
2006,7,1,11,30,2006-07-01 11:30:00,11:30:00,2006-07-01,16.0,0.142,0.2,67.12,23.0,990.0,0.0,0.0,53.8,2.852,232,729,729,232,928,928,17.38,57.0587,44.9348
2006,7,1,12,0,2006-07-01 12:00:00,12:00:00,2006-07-01,15.0,0.142,0.2,52.71,26.0,990.0,0.0,0.0,87.0,2.883,233,736,736,233,949,949,13.5,58.4998,46.0767
2006,7,1,12,30,2006-07-01 12:30:00,12:30:00,2006-07-01,15.0,0.142,0.1,49.71,27.0,990.0,0.0,0.0,87.0,2.92,234,738,738,234,956,956,12.14,58.9746,46.4526
2006,7,1,13,0,2006-07-01 13:00:00,13:00:00,2006-07-01,14.0,0.142,0.1,41.51,28.0,990.0,0.0,0.0,298.5,2.958,259,699,699,259,938,938,14.05,57.8032,45.5271
2006,7,1,13,30,2006-07-01 13:30:00,13:30:00,2006-07-01,14.0,0.142,0.1,41.51,29.0,990.0,0.0,0.0,298.5,2.985,257,692,692,257,915,915,18.24,56.2218,44.274
2006,7,1,14,0,2006-07-01 14:00:00,14:00:00,2006-07-01,14.0,0.142,0.2,38.62,30.0,990.0,0.0,0.0,287.0,3.012,249,686,686,249,878,878,23.5,53.6838,42.2629
2006,7,1,14,30,2006-07-01 14:30:00,14:30:00,2006-07-01,14.0,0.142,0.2,38.61,30.0,990.0,0.0,0.0,287.0,3.027,242,670,670,242,827,827,29.24,50.2033,39.5053
2006,7,1,15,0,2006-07-01 15:00:00,15:00:00,2006-07-01,14.0,0.142,0.2,36.4,31.0,990.0,1.0,0.0,291.9,3.042,230,654,654,230,765,765,35.21,45.9826,36.161
2006,7,1,15,30,2006-07-01 15:30:00,15:30:00,2006-07-01,14.0,0.142,0.2,36.4,31.0,990.0,0.0,0.0,291.9,3.05,220,626,626,220,690,690,41.29,40.9296,32.1587
2006,7,1,16,0,2006-07-01 16:00:00,16:00:00,2006-07-01,14.0,0.142,0.2,34.53,32.0,990.0,1.0,0.0,301.0,3.058,203,598,598,203,608,608,47.42,35.4397,27.8103
2006,7,1,16,30,2006-07-01 16:30:00,16:30:00,2006-07-01,14.0,0.142,0.2,34.52,32.0,990.0,0.0,0.0,301.0,3.06,188,554,554,188,518,518,53.54,29.5056,23.1117
2006,7,1,17,0,2006-07-01 17:00:00,17:00:00,2006-07-01,14.0,0.142,0.2,34.77,32.0,990.0,0.0,0.0,312.2,3.063,167,507,507,167,423,423,59.63,23.3707,18.257
2006,7,1,17,30,2006-07-01 17:30:00,17:30:00,2006-07-01,14.0,0.142,0.2,34.76,32.0,990.0,0.0,0.0,312.2,3.067,161,230,439,145,326,256,65.66,13.5872,10.5699
2006,7,1,18,0,2006-07-01 18:00:00,18:00:00,2006-07-01,14.0,0.142,0.2,35.1,32.0,990.0,0.0,0.0,324.0,3.071,117,359,359,117,231,231,71.61,11.6533,9.0048
2006,7,1,18,30,2006-07-01 18:30:00,18:30:00,2006-07-01,14.0,0.142,0.1,35.09,32.0,990.0,0.0,0.0,324.0,3.086,84,254,254,84,140,140,77.45,6.7198,5.1409
2006,7,1,19,0,2006-07-01 19:00:00,19:00:00,2006-07-01,14.0,0.142,0.1,35.45,32.0,990.0,0.0,0.0,334.3,3.102,44,137,137,44,61,61,83.15,0.0,0.0
2006,7,1,19,30,2006-07-01 19:30:00,19:30:00,2006-07-01,14.0,0.142,0.1,35.44,31.0,990.0,0.0,0.0,334.3,3.131,6,17,17,6,7,7,88.68,0.0,0.0
2006,7,1,20,0,2006-07-01 20:00:00,20:00:00,2006-07-01,15.0,0.142,0.1,36.53,31.0,990.0,0.0,0.0,308.6,3.161,0,0,0,0,0,0,94.0,0.0,0.0
2006,7,1,20,30,2006-07-01 20:30:00,20:30:00,2006-07-01,15.0,0.142,0.1,38.65,31.0,990.0,0.0,0.0,308.6,3.198,0,0,0,0,0,0,99.06,0.0,0.0
2006,7,1,21,0,2006-07-01 21:00:00,21:00:00,2006-07-01,17.0,0.142,0.1,43.81,31.0,990.0,0.0,0.0,254.5,3.236,0,0,0,0,0,0,103.8,0.0,0.0
2006,7,1,21,30,2006-07-01 21:30:00,21:30:00,2006-07-01,17.0,0.142,0.1,46.38,30.0,990.0,3.0,0.0,254.5,3.269,0,0,0,0,0,0,108.16,0.0,0.0
2006,7,1,22,0,2006-07-01 22:00:00,22:00:00,2006-07-01,18.0,0.142,0.2,52.88,29.0,990.0,0.0,0.0,198.4,3.303,0,0,0,0,0,0,112.07,0.0,0.0
2006,7,1,22,30,2006-07-01 22:30:00,22:30:00,2006-07-01,18.0,0.142,0.4,59.4,27.0,990.0,0.0,0.0,198.4,3.318,0,0,0,0,0,0,115.43,0.0,0.0
