Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1097600,-,-,-,35.81,-78.62,-5,78,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,Clearsky DNI,Clearsky GHI,GHI,Solar Zenith Angle,Cloud Type,Fill Flag,Wind Direction,Precipitable Water,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,4,8,17,0,107,0,13,0.134,0.5,91.44,15,990,115,450,267,107,70.23,7,0,12.4,3.0420000000000003,5.4664,4.2319
2006,4,8,17,30,20,0,13,0.134,0.5,97.59,14,990,89,333,168,20,76.3,6,0,12.4,2.912,0.9676,0.7418
2006,4,8,18,0,9,0,11,0.134,0.5,92.81,13,990,53,186,77,9,82.37,6,4,26.900000000000002,2.782,0.0000,0.0000
2006,4,8,18,30,1,0,11,0.134,0.5,99.16,12,1000,10,19,10,1,88.42,7,4,26.900000000000002,2.715,0.0000,0.0000
2006,4,8,19,0,0,0,10,0.134,0.6000000000000001,95.43,11,1000,0,0,0,0,94.4,7,0,34.9,2.648,0.0000,0.0000
2006,4,8,19,30,0,0,9,0.134,0.6000000000000001,100,10,1000,0,0,0,0,100.28,7,0,34.9,2.578,0.0000,0.0000
2006,4,8,20,0,0,0,8,0.134,0.7000000000000001,91.37,10,1000,0,0,0,0,106.01,7,0,37.7,2.508,0.0000,0.0000
2006,4,8,20,30,0,0,8,0.134,0.7000000000000001,97.72,9,1000,0,0,0,0,111.53,7,0,37.7,2.41,0.0000,0.0000
2006,4,8,21,0,0,0,7,0.134,0.7000000000000001,94.43,9,1000,0,0,0,0,116.79,7,0,34.800000000000004,2.312,0.0000,0.0000
2006,4,8,21,30,0,0,7,0.134,0.7000000000000001,100,8,1000,0,0,0,0,121.7,7,0,34.800000000000004,2.22,0.0000,0.0000
2006,4,8,22,0,0,0,5,0.134,0.7000000000000001,92.91,8,1000,0,0,0,0,126.15,6,0,30.200000000000003,2.129,0.0000,0.0000
2006,4,8,22,30,0,0,5,0.134,0.6000000000000001,92.97,7,1000,0,0,0,0,130,6,0,30.200000000000003,2.052,0.0000,0.0000
2006,4,8,23,0,0,0,5,0.134,0.5,88.12,7,1000,0,0,0,0,133.12,6,1,24.400000000000002,1.976,0.0000,0.0000
2006,4,8,23,30,0,0,5,0.134,0.5,94.41,6,1000,0,0,0,0,135.33,6,1,24.400000000000002,1.883,0.0000,0.0000
2006,4,9,0,0,0,0,4,0.134,0.5,91.45,6,1000,0,0,0,0,136.5,4,1,15.9,1.79,0.0000,0.0000
2006,4,9,0,30,0,0,4,0.134,0.5,91.45,6,1000,0,0,0,0,136.53,4,1,15.9,1.669,0.0000,0.0000
2006,4,9,1,0,0,0,4,0.134,0.5,89.5,6,1000,0,0,0,0,135.44,4,0,11.200000000000001,1.549,0.0000,0.0000
2006,4,9,1,30,0,0,4,0.134,0.4,95.93,5,1000,0,0,0,0,133.29,4,0,11.200000000000001,1.4020000000000001,0.0000,0.0000
2006,4,9,2,0,0,0,3,0.134,0.4,92.26,5,1000,0,0,0,0,130.23,4,0,4.2,1.256,0.0000,0.0000
2006,4,9,2,30,0,0,3,0.134,0.4,92.28,5,1000,0,0,0,0,126.41,4,0,4.2,1.1340000000000001,0.0000,0.0000
2006,4,9,3,0,0,0,3,0.134,0.4,87.34,5,1000,0,0,0,0,122,4,0,1.1,1.012,0.0000,0.0000
2006,4,9,3,30,0,0,3,0.134,0.4,93.7,4,1000,0,0,0,0,117.12,4,0,1.1,0.926,0.0000,0.0000
2006,4,9,4,0,0,0,2,0.134,0.4,89.7,4,1000,0,0,0,0,111.88,4,0,0.2,0.841,0.0000,0.0000
2006,4,9,4,30,0,0,2,0.134,0.30000000000000004,89.74,4,1000,0,0,0,0,106.36,0,0,0.2,0.778,0.0000,0.0000
2006,4,9,5,0,0,0,2,0.134,0.30000000000000004,87.39,4,1000,0,0,0,0,100.64,0,0,358.90000000000003,0.717,0.0000,0.0000
2006,4,9,5,30,0,0,2,0.134,0.30000000000000004,87.42,4,1000,0,0,0,0,94.77,0,0,358.90000000000003,0.671,0.0000,0.0000
2006,4,9,6,0,11,77,2,0.134,0.4,86.88,4,1000,11,77,12,12,88.78,0,0,357.40000000000003,0.625,0.0000,0.0000
2006,4,9,6,30,40,394,2,0.134,0.5,81.06,5,1000,40,394,90,90,82.74,0,0,357.40000000000003,0.594,0.0000,0.0000
2006,4,9,7,0,58,597,0,0.134,0.7000000000000001,69.74,6,1000,58,597,196,196,76.66,0,0,4.6000000000000005,0.5640000000000001,9.4569,7.2455
2006,4,9,7,30,71,714,0,0.134,0.7000000000000001,65.13,7,1000,71,714,309,309,70.57000000000001,0,0,4.6000000000000005,0.548,15.7377,12.1783
2006,4,9,8,0,80,798,-1,0.134,0.8,52.67,8,1010,80,798,424,424,64.53,0,0,7.800000000000001,0.534,22.6935,17.6707
2006,4,9,8,30,88,853,-1,0.134,0.8,49.24,9,1010,88,853,533,533,58.58,0,0,7.800000000000001,0.529,29.6225,23.1537
2006,4,9,9,0,94,895,-1,0.134,0.8,44.39,10,1010,94,895,636,636,52.76,0,0,6.300000000000001,0.524,36.3471,28.4784
2006,4,9,9,30,99,925,-1,0.134,0.8,44.39,11,1010,99,925,728,728,47.160000000000004,0,0,6.300000000000001,0.525,42.4703,33.3294
2006,4,9,10,0,108,938,-1,0.134,0.8,41.300000000000004,12,1010,108,938,806,806,41.89,0,0,3.7,0.527,47.7384,37.5045
2006,4,9,10,30,111,954,-1,0.134,0.7000000000000001,38.660000000000004,12,1010,111,954,872,872,37.11,0,0,3.7,0.535,52.2177,41.0542
2006,4,9,11,0,112,967,-1,0.134,0.7000000000000001,36.21,13,1010,112,967,923,923,33.05,0,0,0.2,0.544,55.6961,43.8109
2006,4,9,11,30,114,974,-1,0.134,0.6000000000000001,36.21,13,1010,114,974,958,958,30.01,0,0,0.2,0.558,58.0902,45.7083
2006,4,9,12,0,113,980,-1,0.134,0.6000000000000001,34.36,14,1010,113,980,976,976,28.34,0,0,358.6,0.5720000000000001,59.3235,46.6857
2006,4,9,12,30,113,980,-1,0.134,0.6000000000000001,34.35,14,1010,113,980,976,976,28.27,0,0,358.6,0.584,59.3292,46.6905
2006,4,9,13,0,111,977,-1,0.134,0.6000000000000001,32.76,15,1010,111,977,959,959,29.830000000000002,0,0,359.6,0.596,58.1664,45.7690
2006,4,9,13,30,109,970,-1,0.134,0.5,32.75,15,1000,109,970,925,925,32.77,0,0,359.6,0.603,55.8435,43.9282
2006,4,9,14,0,107,959,-1,0.134,0.5,33.37,15,1000,107,959,875,875,36.76,0,0,2.3000000000000003,0.61,52.4349,41.2269
2006,4,9,14,30,103,943,-1,0.134,0.5,33.37,15,1000,103,943,810,810,41.49,0,0,2.3000000000000003,0.613,48.0238,37.7314
2006,4,9,15,0,99,923,0,0.134,0.5,34,15,1000,99,923,731,731,46.730000000000004,0,0,6.7,0.617,42.7039,33.5162
2006,4,9,15,30,94,893,0,0.134,0.4,34,15,1000,94,893,640,640,52.300000000000004,0,0,6.7,0.619,36.6452,28.7164
2006,4,9,16,0,86,859,0,0.134,0.4,35.2,15,1000,86,859,540,540,58.1,0,0,12.4,0.622,30.0898,23.5245
2006,4,9,16,30,79,806,0,0.134,0.30000000000000004,37.54,14,1000,79,806,432,432,64.04,0,0,12.4,0.622,23.2030,18.0744
2006,4,9,17,0,68,737,2,0.134,0.30000000000000004,48.82,13,1010,68,737,320,320,70.07000000000001,0,0,23.400000000000002,0.623,16.3717,12.6770
2006,4,9,17,30,56,628,2,0.134,0.30000000000000004,55.68,11,1010,56,628,207,207,76.14,0,0,23.400000000000002,0.618,10.0268,7.6896
2006,4,9,18,0,39,458,4,0.134,0.4,73.86,9,1010,39,458,101,101,82.21000000000001,0,0,50.5,0.614,0.0000,0.0000
2006,4,9,18,30,13,144,4,0.134,0.5,79.04,8,1010,13,144,18,18,88.25,0,0,50.5,0.609,0.0000,0.0000
2006,4,9,19,0,0,0,3,0.134,0.6000000000000001,76.81,7,1010,0,0,0,0,94.23,0,0,65.3,0.604,0.0000,0.0000
2006,4,9,19,30,0,0,3,0.134,0.4,82.29,6,1010,0,0,0,0,100.10000000000001,0,0,65.3,0.603,0.0000,0.0000
2006,4,9,20,0,0,0,2,0.134,0.30000000000000004,79.18,6,1010,0,0,0,0,105.81,0,0,85.10000000000001,0.603,0.0000,0.0000
2006,4,9,20,30,0,0,2,0.134,0.2,84.87,5,1010,0,0,0,0,111.33,0,0,85.10000000000001,0.609,0.0000,0.0000
2006,4,9,21,0,0,0,2,0.134,0.2,82.12,5,1010,0,0,0,0,116.57000000000001,0,0,96.9,0.615,0.0000,0.0000
2006,4,9,21,30,0,0,2,0.134,0.2,88.08,4,1010,0,0,0,0,121.45,0,0,96.9,0.626,0.0000,0.0000
2006,4,9,22,0,0,0,1,0.134,0.2,86.3,4,1010,0,0,0,0,125.88000000000001,0,0,109.30000000000001,0.637,0.0000,0.0000
2006,4,9,22,30,0,0,1,0.134,0.2,86.32000000000001,4,1010,0,0,0,0,129.71,0,0,109.30000000000001,0.651,0.0000,0.0000
2006,4,9,23,0,0,0,1,0.134,0.2,85.26,4,1010,0,0,0,0,132.8,0,1,123.7,0.666,0.0000,0.0000
2006,4,9,23,30,0,0,1,0.134,0.2,91.49,3,1010,0,0,0,0,134.98,0,1,123.7,0.679,0.0000,0.0000
2006,4,10,0,0,0,0,1,0.134,0.30000000000000004,90.47,3,1010,0,0,0,0,136.13,0,1,136.6,0.6940000000000001,0.0000,0.0000
2006,4,10,0,30,0,0,1,0.134,0.4,90.47,3,1010,0,0,0,0,136.16,0,1,136.6,0.704,0.0000,0.0000
2006,4,10,1,0,0,0,1,0.134,0.5,89.32000000000001,3,1010,0,0,0,0,135.06,0,0,146.5,0.715,0.0000,0.0000
2006,4,10,1,30,0,0,1,0.134,0.6000000000000001,89.33,3,1010,0,0,0,0,132.92000000000002,0,0,146.5,0.721,0.0000,0.0000
2006,4,10,2,0,0,0,1,0.134,0.8,87.77,3,1010,0,0,0,0,129.87,0,0,151.70000000000002,0.728,0.0000,0.0000
2006,4,10,2,30,0,0,1,0.134,0.7000000000000001,87.79,3,1010,0,0,0,0,126.07000000000001,0,0,151.70000000000002,0.731,0.0000,0.0000
2006,4,10,3,0,0,0,1,0.134,0.7000000000000001,87.16,3,1010,0,0,0,0,121.67,0,0,162.60000000000002,0.734,0.0000,0.0000
2006,4,10,3,30,0,0,1,0.134,0.4,87.17,3,1010,0,0,0,0,116.8,0,0,162.60000000000002,0.734,0.0000,0.0000
2006,4,10,4,0,0,0,1,0.134,0.2,81.28,4,1010,0,0,0,0,111.57000000000001,0,0,237.5,0.734,0.0000,0.0000
2006,4,10,4,30,0,0,1,0.134,0.5,87.24,3,1010,0,0,0,0,106.07000000000001,0,0,237.5,0.734,0.0000,0.0000
2006,4,10,5,0,0,0,1,0.134,0.8,86.92,3,1010,0,0,0,0,100.36,0,0,321,0.735,0.0000,0.0000
2006,4,10,5,30,0,0,1,0.134,0.6000000000000001,86.95,3,1010,0,0,0,0,94.49,1,0,321,0.741,0.0000,0.0000
2006,4,10,6,0,12,70,2,0.134,0.4,95.99000000000001,3,1010,12,70,14,14,88.51,0,0,328.40000000000003,0.748,0.0000,0.0000
2006,4,10,6,30,43,360,2,0.134,0.30000000000000004,89.5,4,1010,43,360,90,90,82.47,0,0,328.40000000000003,0.757,0.0000,0.0000
2006,4,10,7,0,63,556,3,0.134,0.30000000000000004,83.86,6,1010,63,556,194,194,76.39,0,0,324.3,0.767,9.3790,7.1895
2006,4,10,7,30,77,673,3,0.134,0.2,73.15,8,1010,77,673,304,304,70.31,0,0,324.3,0.768,15.5196,12.0135
2006,4,10,8,0,85,766,2,0.134,0.1,60.76,10,1010,85,766,417,417,64.26,0,0,321.20000000000005,0.77,22.3623,17.4165
2006,4,10,8,30,93,821,2,0.134,0.1,53.22,12,1010,93,821,525,525,58.300000000000004,0,0,321.20000000000005,0.775,29.2225,22.8442
2006,4,10,9,0,99,865,0,0.134,0.1,38.300000000000004,14,1010,99,865,626,626,52.47,0,0,350.8,0.781,35.8186,28.0671
2006,4,10,9,30,104,895,0,0.134,0.1,35.910000000000004,15,1010,104,895,716,716,46.86,0,0,350.8,0.797,41.8104,32.8139
2006,4,10,10,0,111,912,0,0.134,0.1,34.78,16,1010,111,912,794,794,41.58,0,0,351.5,0.8140000000000001,47.0646,36.9772
2006,4,10,10,30,114,928,0,0.134,0.1,34.77,16,1010,114,928,858,858,36.78,0,0,351.5,0.834,51.4140,40.4242
2006,4,10,11,0,119,935,1,0.134,0.1,34.33,17,1010,119,935,907,907,32.7,0,0,348,0.854,54.7633,43.0788
2006,4,10,11,30,121,942,1,0.134,0.1,34.32,17,1010,121,942,940,940,29.64,0,0,348,0.873,57.0299,44.8755
2006,4,10,12,0,125,939,1,0.134,0.1,33.49,18,1010,125,939,956,956,27.96,0,0,347.5,0.893,58.1379,45.7542
2006,4,10,12,30,125,939,1,0.134,0,33.47,18,1010,125,939,955,955,27.91,0,0,347.5,0.911,58.0811,45.7096
2006,4,10,13,0,123,937,2,0.134,0,32.230000000000004,19,1010,123,937,939,939,29.5,0,0,355.70000000000005,0.93,56.9809,44.8375
2006,4,10,13,30,121,929,2,0.134,0,32.22,19,1010,121,929,905,905,32.480000000000004,0,0,355.70000000000005,0.9470000000000001,54.6627,43.0007
2006,4,10,14,0,113,926,2,0.134,0,32.81,19,1010,113,926,858,858,36.51,0,0,76.7,0.964,51.4421,40.4477
2006,4,10,14,30,110,909,2,0.134,0,32.8,19,1010,110,909,793,793,41.27,0,0,76.7,0.98,47.0417,36.9612
2006,4,10,15,0,102,893,2,0.134,0.1,33.43,19,1010,102,893,717,717,46.52,0,0,128.6,0.997,41.9138,32.8976
2006,4,10,15,30,97,863,2,0.134,0.1,35.58,18,1010,97,863,627,627,52.11,0,0,128.6,1.002,35.9285,28.1566
2006,4,10,16,0,89,826,3,0.134,0.1,37.24,18,1010,89,826,528,528,57.92,0,0,139.70000000000002,1.01,29.4494,23.0259
2006,4,10,16,30,81,773,3,0.134,0.1,39.65,17,1010,81,773,422,422,63.870000000000005,0,0,139.70000000000002,1.008,22.6931,17.6795
2006,4,10,17,0,72,694,5,0.134,0.2,48.050000000000004,17,1010,72,694,311,311,69.91,0,0,138.6,1.006,15.9341,12.3406
2006,4,10,17,30,59,585,5,0.134,0.4,58.21,14,1010,59,585,201,201,75.98,0,0,138.6,1.004,9.7485,7.4783
2006,4,10,18,0,41,409,7,0.134,0.7000000000000001,72.32000000000001,12,1010,41,409,97,97,82.05,0,0,138.20000000000002,1,0.0000,0.0000
2006,4,10,18,30,13,126,7,0.134,0.5,82.58,10,1010,13,126,18,18,88.09,1,0,138.20000000000002,0.999,0.0000,0.0000
2006,4,10,19,0,0,0,5,0.134,0.4,79.35000000000001,9,1010,0,0,0,0,94.06,0,0,146.5,0.998,0.0000,0.0000
2006,4,10,19,30,0,0,5,0.134,0.30000000000000004,79.38,9,1010,0,0,0,0,99.92,0,0,146.5,0.997,0.0000,0.0000
2006,4,10,20,0,0,0,5,0.134,0.30000000000000004,76.83,9,1010,0,0,0,0,105.62,0,1,156.3,0.997,0.0000,0.0000
2006,4,10,20,30,0,0,5,0.134,0.30000000000000004,82.22,8,1010,0,0,0,0,111.12,0,0,156.3,0.998,0.0000,0.0000
2006,4,10,21,0,0,0,4,0.134,0.30000000000000004,80.5,8,1010,0,0,0,0,116.34,0,0,164.60000000000002,0.999,0.0000,0.0000
2006,4,10,21,30,0,0,4,0.134,0.30000000000000004,86.19,7,1010,0,0,0,0,121.21000000000001,0,0,164.60000000000002,1.008,0.0000,0.0000
2006,4,10,22,0,0,0,4,0.134,0.30000000000000004,85.84,7,1010,0,0,0,0,125.61,0,0,171.3,1.02,0.0000,0.0000
2006,4,10,22,30,0,0,4,0.134,0.30000000000000004,91.95,7,1010,0,0,0,0,129.41,0,0,171.3,1.038,0.0000,0.0000
2006,4,10,23,0,0,0,4,0.134,0.30000000000000004,92.25,7,1010,0,0,0,0,132.47,0,1,177.60000000000002,1.056,0.0000,0.0000
2006,4,10,23,30,0,0,4,0.134,0.2,92.25,6,1010,0,0,0,0,134.64000000000001,0,1,177.60000000000002,1.075,0.0000,0.0000
2006,4,11,0,0,0,0,4,0.134,0.2,92.14,6,1010,0,0,0,0,135.77,0,1,184.20000000000002,1.094,0.0000,0.0000
2006,4,11,0,30,0,0,4,0.134,0.2,98.74000000000001,5,1010,0,0,0,0,135.79,0,1,184.20000000000002,1.114,0.0000,0.0000
2006,4,11,1,0,0,0,4,0.134,0.2,98.31,5,1010,0,0,0,0,134.69,0,0,191.70000000000002,1.135,0.0000,0.0000
2006,4,11,1,30,0,0,4,0.134,0.2,100,5,1010,0,0,0,0,132.55,0,0,191.70000000000002,1.155,0.0000,0.0000
2006,4,11,2,0,0,0,4,0.134,0.2,100,5,1010,0,0,0,0,129.51,0,0,200.70000000000002,1.175,0.0000,0.0000
2006,4,11,2,30,0,0,4,0.134,0.4,100,4,1010,0,0,0,0,125.72,0,0,200.70000000000002,1.192,0.0000,0.0000
2006,4,11,3,0,0,0,4,0.134,0.6000000000000001,100,4,1010,0,0,0,0,121.34,0,0,209.60000000000002,1.209,0.0000,0.0000
2006,4,11,3,30,0,0,4,0.134,0.7000000000000001,100,4,1010,0,0,0,0,116.49000000000001,0,0,209.60000000000002,1.217,0.0000,0.0000
2006,4,11,4,0,0,0,4,0.134,0.8,97.91,5,1010,0,0,0,0,111.27,0,0,224.60000000000002,1.225,0.0000,0.0000
2006,4,11,4,30,0,0,4,0.134,0.8,97.94,5,1010,0,0,0,0,105.78,0,0,224.60000000000002,1.223,0.0000,0.0000
2006,4,11,5,0,0,0,4,0.134,0.8,97.7,5,1010,0,0,0,0,100.07000000000001,0,0,243.60000000000002,1.221,0.0000,0.0000
2006,4,11,5,30,0,0,4,0.134,0.6000000000000001,97.73,5,1010,0,0,0,0,94.22,0,0,243.60000000000002,1.21,0.0000,0.0000
2006,4,11,6,0,12,81,5,0.134,0.4,96.22,6,1010,12,81,15,15,88.24,0,0,256.6,1.199,0.0000,0.0000
2006,4,11,6,30,43,349,5,0.134,0.30000000000000004,89.86,7,1010,43,349,91,91,82.2,0,0,256.6,1.184,0.0000,0.0000
2006,4,11,7,0,65,529,5,0.134,0.2,80.49,9,1010,65,529,192,192,76.12,0,0,253.9,1.169,9.3016,7.1337
2006,4,11,7,30,80,645,5,0.134,0.2,70.43,11,1010,80,645,301,301,70.04,0,0,253.9,1.156,15.4038,11.9280
2006,4,11,8,0,92,726,5,0.134,0.2,56.1,14,1010,92,726,411,411,63.99,0,0,218.8,1.1440000000000001,22.0829,17.2025
2006,4,11,8,30,102,784,5,0.134,0.2,49.34,16,1010,102,784,517,517,58.02,0,0,218.8,1.1380000000000001,28.8205,22.5331
2006,4,11,9,0,109,826,3,0.134,0.2,38.57,18,1010,109,826,616,616,52.19,0,0,207.3,1.1340000000000001,35.2868,27.6529
2006,4,11,9,30,115,859,3,0.134,0.2,38.56,18,1010,115,859,706,706,46.57,0,0,207.3,1.137,41.2643,32.3875
2006,4,11,10,0,125,872,3,0.134,0.2,36.17,19,1010,125,872,781,781,41.26,0,0,169.4,1.141,46.3310,36.4028
2006,4,11,10,30,129,890,3,0.134,0.2,36.160000000000004,20,1010,129,890,846,846,36.45,0,0,169.4,1.1480000000000001,50.7287,39.8871
2006,4,11,11,0,133,901,3,0.134,0.30000000000000004,34.65,21,1010,133,901,895,895,32.34,0,0,152.9,1.155,54.0713,42.5361
2006,4,11,11,30,135,909,3,0.134,0.30000000000000004,34.64,21,1010,135,909,928,928,29.27,0,0,152.9,1.165,56.3321,44.3280
2006,4,11,12,0,137,910,4,0.134,0.30000000000000004,33.26,21,1010,137,910,945,945,27.59,0,0,150.5,1.175,57.4975,45.2515
2006,4,11,12,30,137,910,4,0.134,0.30000000000000004,33.25,21,1010,137,910,945,945,27.55,0,0,150.5,1.19,57.5005,45.2541
2006,4,11,13,0,132,913,4,0.134,0.30000000000000004,31.91,22,1010,132,913,930,930,29.17,0,0,150.5,1.205,56.4616,44.4303
2006,4,11,13,30,130,904,4,0.134,0.30000000000000004,31.900000000000002,22,1010,130,904,896,896,32.19,0,0,150.5,1.221,54.1452,42.5949
2006,4,11,14,0,128,891,4,0.134,0.4,32.51,22,1010,128,891,847,847,36.25,0,0,151.5,1.237,50.8089,39.9512
2006,4,11,14,30,124,873,4,0.134,0.4,34.550000000000004,21,1010,124,873,783,783,41.04,0,0,151.5,1.247,46.4749,36.5172
2006,4,11,15,0,116,855,5,0.134,0.4,35.35,21,1010,116,855,707,707,46.32,0,0,150.5,1.258,41.3550,32.4606
2006,4,11,15,30,110,823,5,0.134,0.4,37.59,21,1010,110,823,618,618,51.93,0,0,150.5,1.2590000000000001,35.4385,27.7742
2006,4,11,16,0,100,788,5,0.134,0.4,38.67,21,1010,100,788,520,520,57.75,0,0,149.8,1.26,29.0293,22.6992
2006,4,11,16,30,91,732,5,0.134,0.30000000000000004,41.14,19,1010,91,732,415,415,63.71,0,0,149.8,1.2550000000000001,22.3417,17.4078
2006,4,11,17,0,80,653,9,0.134,0.30000000000000004,56.72,18,1010,80,653,306,306,69.75,0,0,149,1.2510000000000001,15.7003,12.1620
2006,4,11,17,30,65,540,9,0.134,0.2,64.37,16,1010,65,540,197,197,75.82000000000001,0,0,149,1.242,9.5668,7.3411
2006,4,11,18,0,46,350,9,0.134,0.2,73.07000000000001,14,1010,46,350,95,95,81.9,0,0,149.4,1.234,0.0000,0.0000
2006,4,11,18,30,15,85,9,0.134,0.2,77.98,13,1010,15,85,18,18,87.93,1,0,149.4,1.228,0.0000,0.0000
2006,4,11,19,0,0,0,7,0.134,0.30000000000000004,75.04,12,1010,0,0,0,0,93.89,7,0,154,1.222,0.0000,0.0000
2006,4,11,19,30,0,0,7,0.134,0.30000000000000004,80.18,11,1010,0,0,0,0,99.74000000000001,3,0,154,1.22,0.0000,0.0000
2006,4,11,20,0,0,0,7,0.134,0.30000000000000004,78.5,11,1010,0,0,0,0,105.43,0,0,158,1.219,0.0000,0.0000
2006,4,11,20,30,0,0,7,0.134,0.30000000000000004,78.51,11,1010,0,0,0,0,110.91,0,0,158,1.218,0.0000,0.0000
2006,4,11,21,0,0,0,7,0.134,0.30000000000000004,79.56,11,1010,0,0,0,0,116.12,0,0,161.10000000000002,1.218,0.0000,0.0000
2006,4,11,21,30,0,0,7,0.134,0.30000000000000004,79.55,11,1010,0,0,0,0,120.96000000000001,0,0,161.10000000000002,1.233,0.0000,0.0000
2006,4,11,22,0,0,0,8,0.134,0.30000000000000004,83.44,11,1010,0,0,0,0,125.34,0,0,165.60000000000002,1.249,0.0000,0.0000
2006,4,11,22,30,0,0,8,0.134,0.30000000000000004,89.19,10,1010,0,0,0,0,129.12,0,0,165.60000000000002,1.288,0.0000,0.0000
2006,4,11,23,0,0,0,9,0.134,0.30000000000000004,95.36,10,1010,0,0,0,0,132.15,0,1,175.9,1.327,0.0000,0.0000
2006,4,11,23,30,0,0,9,0.134,0.30000000000000004,100,9,1010,0,0,0,0,134.3,0,1,175.9,1.363,0.0000,0.0000
2006,4,12,0,0,0,0,9,0.134,0.30000000000000004,100,9,1010,0,0,0,0,135.41,0,1,179.60000000000002,1.4000000000000001,0.0000,0.0000
2006,4,12,0,30,0,0,9,0.134,0.30000000000000004,100,9,1010,0,0,0,0,135.42000000000002,0,1,179.60000000000002,1.407,0.0000,0.0000
2006,4,12,1,0,0,0,9,0.134,0.30000000000000004,100,9,1010,0,0,0,0,134.32,0,0,173.5,1.415,0.0000,0.0000
2006,4,12,1,30,0,0,9,0.134,0.2,100,9,1010,0,0,0,0,132.18,0,0,173.5,1.418,0.0000,0.0000
2006,4,12,2,0,0,0,9,0.134,0.2,100,9,1010,0,0,0,0,129.16,0,0,175.5,1.422,0.0000,0.0000
2006,4,12,2,30,0,0,8,0.134,0.2,100,8,1010,0,0,0,0,125.38000000000001,0,0,175.5,1.438,0.0000,0.0000
2006,4,12,3,0,0,0,8,0.134,0.2,100,8,1010,0,0,0,0,121.01,1,0,182.9,1.454,0.0000,0.0000
2006,4,12,3,30,0,0,7,0.134,0.2,100,7,1010,0,0,0,0,116.17,3,0,182.9,1.468,0.0000,0.0000
2006,4,12,4,0,0,0,7,0.134,0.2,100,7,1010,0,0,0,0,110.97,1,0,188.70000000000002,1.483,0.0000,0.0000
2006,4,12,4,30,0,0,7,0.134,0.2,100,7,1010,0,0,0,0,105.49000000000001,1,0,188.70000000000002,1.494,0.0000,0.0000
2006,4,12,5,0,0,0,7,0.134,0.2,100,7,1010,0,0,0,0,99.8,0,0,193.60000000000002,1.5050000000000001,0.0000,0.0000
2006,4,12,5,30,0,0,8,0.134,0.2,100,8,1010,0,0,0,0,93.94,7,0,193.60000000000002,1.5190000000000001,0.0000,0.0000
2006,4,12,6,0,6,0,9,0.134,0.2,100,10,1010,14,39,16,6,87.98,7,4,200.60000000000002,1.5330000000000001,0.0000,0.0000
2006,4,12,6,30,37,0,10,0.134,0.2,99.62,11,1010,54,253,90,37,81.94,4,0,200.60000000000002,1.554,0.0000,0.0000
2006,4,12,7,0,64,467,11,0.134,0.2,96.86,12,1010,85,418,187,178,75.86,8,0,208.10000000000002,1.576,8.6413,6.6305
2006,4,12,7,30,132,232,11,0.134,0.2,96.86,12,1010,106,538,292,213,69.78,7,0,208.10000000000002,1.604,10.9257,8.4631
2006,4,12,8,0,161,363,11,0.134,0.2,93.41,13,1010,127,611,397,322,63.730000000000004,7,0,213.5,1.633,17.3326,13.5047
2006,4,12,8,30,140,675,11,0.134,0.2,87.54,14,1020,140,675,500,500,57.75,1,0,213.5,1.6620000000000001,27.9128,21.8262
2006,4,12,9,0,228,449,12,0.134,0.30000000000000004,78.71000000000001,16,1020,147,731,598,506,51.910000000000004,7,0,217.10000000000002,1.691,29.0183,22.7426
2006,4,12,9,30,324,124,12,0.134,0.4,69.36,18,1020,155,767,686,410,46.27,6,0,217.10000000000002,1.707,23.9861,18.8275
2006,4,12,10,0,253,557,11,0.134,0.5,58.46,20,1020,149,817,767,674,40.95,8,0,217.9,1.723,40.0140,31.4412
2006,4,12,10,30,366,342,11,0.134,0.4,54.96,21,1010,154,836,830,643,36.12,7,0,217.9,1.74,38.5815,30.3373
2006,4,12,11,0,312,545,10,0.134,0.4,47.95,22,1010,173,826,873,775,31.990000000000002,7,0,210.5,1.7570000000000001,46.8485,36.8556
2006,4,12,11,30,326,555,10,0.134,0.4,47.93,22,1010,175,834,906,812,28.91,7,0,210.5,1.7830000000000001,49.3159,38.8082
